"No.","Time","Source","Destination","Protocol","Length","Info"
"16346","2010-06-12 14:17:20,033592","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=47096 Win=64240 Len=0"
"16347","2010-06-12 14:17:20,036131","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [PSH, ACK] Seq=18981 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16348","2010-06-12 14:17:20,039875","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=20441 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16349","2010-06-12 14:17:20,041174","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=21901 Win=17520 Len=0"
"16350","2010-06-12 14:17:20,043895","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=21901 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16351","2010-06-12 14:17:20,048140","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=131073 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16352","2010-06-12 14:17:20,049364","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=132533 Win=64240 Len=0"
"16353","2010-06-12 14:17:20,051894","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=132533 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16354","2010-06-12 14:17:20,055641","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=133993 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16355","2010-06-12 14:17:20,056850","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=135453 Win=64240 Len=0"
"16356","2010-06-12 14:17:20,059642","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=135453 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16357","2010-06-12 14:17:20,063388","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=136913 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16358","2010-06-12 14:17:20,064595","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=138373 Win=64240 Len=0"
"16359","2010-06-12 14:17:20,068129","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=138373 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16360","2010-06-12 14:17:20,071383","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=139833 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16361","2010-06-12 14:17:20,072585","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=141293 Win=64240 Len=0"
"16362","2010-06-12 14:17:20,075376","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=141293 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16363","2010-06-12 14:17:20,079126","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=142753 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16364","2010-06-12 14:17:20,080336","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=144213 Win=64240 Len=0"
"16365","2010-06-12 14:17:20,083869","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=144213 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16366","2010-06-12 14:17:20,087371","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=145673 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16367","2010-06-12 14:17:20,088580","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=147133 Win=64240 Len=0"
"16368","2010-06-12 14:17:20,090863","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=147133 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16369","2010-06-12 14:17:20,094863","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=148593 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16370","2010-06-12 14:17:20,096076","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=150053 Win=64240 Len=0"
"16371","2010-06-12 14:17:20,099608","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=150053 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16372","2010-06-12 14:17:20,102917","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=151513 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16373","2010-06-12 14:17:20,104080","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=152973 Win=64240 Len=0"
"16374","2010-06-12 14:17:20,106614","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=152973 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16375","2010-06-12 14:17:20,110610","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=154433 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16376","2010-06-12 14:17:20,111802","69.192.24.88","192.168.56.1","TCP","2962","80  >  53409 [ACK] Seq=1 Ack=783 Win=15616 Len=2896 TSval=899704 TSecr=453732097 [TCP segment of a reassembled PDU]"
"16377","2010-06-12 14:17:20,111828","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=155893 Win=64240 Len=0"
"16378","2010-06-12 14:17:20,111889","192.168.56.1","69.192.24.88","TCP","66","53409  >  80 [ACK] Seq=783 Ack=2897 Win=35840 Len=0 TSval=453733688 TSecr=899704"
"16379","2010-06-12 14:17:20,111912","69.192.24.88","192.168.56.1","HTTP","76","HTTP/1.1 200 OK  (text/html)"
"16380","2010-06-12 14:17:20,111958","192.168.56.1","69.192.24.88","TCP","66","53409  >  80 [ACK] Seq=783 Ack=2907 Win=35840 Len=0 TSval=453733688 TSecr=899704"
"16381","2010-06-12 14:17:20,114608","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=155893 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16382","2010-06-12 14:17:20,118605","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=157353 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16383","2010-06-12 14:17:20,119819","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=158813 Win=64240 Len=0"
"16384","2010-06-12 14:17:20,122603","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=158813 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16385","2010-06-12 14:17:20,126352","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=160273 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16386","2010-06-12 14:17:20,127564","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=161733 Win=64240 Len=0"
"16387","2010-06-12 14:17:20,130098","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=161733 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16388","2010-06-12 14:17:20,134348","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [PSH, ACK] Seq=163193 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16389","2010-06-12 14:17:20,135565","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=164653 Win=64240 Len=0"
"16390","2010-06-12 14:17:20,136152","219.94.203.161","192.168.2.111","HTTP","1020","HTTP/1.1 200 OK  (text/html)"
"16391","2010-06-12 14:17:20,140840","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=23361 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16392","2010-06-12 14:17:20,142136","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=24821 Win=17520 Len=0"
"16393","2010-06-12 14:17:20,144591","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=24821 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16394","2010-06-12 14:17:20,144839","192.168.2.111","219.94.203.161","HTTP","112","GET /images/gnb_bar.gif HTTP/1.1 "
"16395","2010-06-12 14:17:20,145382","69.192.24.88","192.168.56.1","TCP","66","80  >  53386 [FIN, ACK] Seq=2793 Ack=743 Win=15616 Len=0 TSval=899713 TSecr=453733635"
"16396","2010-06-12 14:17:20,145382","192.168.56.1","69.192.24.88","TCP","66","53386  >  80 [FIN, ACK] Seq=743 Ack=2794 Win=35840 Len=0 TSval=453733696 TSecr=899713"
"16397","2010-06-12 14:17:20,145382","69.192.24.88","192.168.56.1","TCP","66","80  >  53386 [ACK] Seq=2794 Ack=744 Win=15616 Len=0 TSval=899713 TSecr=453733696"
"16398","2010-06-12 14:17:20,145382","69.192.24.88","192.168.56.1","TCP","66","80  >  53409 [FIN, ACK] Seq=2907 Ack=783 Win=15616 Len=0 TSval=899713 TSecr=453733688"
"16399","2010-06-12 14:17:20,145553","192.168.56.1","69.192.24.88","TCP","66","53409  >  80 [FIN, ACK] Seq=783 Ack=2908 Win=35840 Len=0 TSval=453733696 TSecr=899713"
"16400","2010-06-12 14:17:20,145560","69.192.24.88","192.168.56.1","TCP","66","80  >  53409 [ACK] Seq=2908 Ack=784 Win=15616 Len=0 TSval=899713 TSecr=453733696"
"16401","2010-06-12 14:17:20,145896","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=26281 Win=17520 Len=0"
"16402","2010-06-12 14:17:20,148586","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=26281 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16403","2010-06-12 14:17:20,152835","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=27741 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16404","2010-06-12 14:17:20,154126","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=29201 Win=17520 Len=0"
"16405","2010-06-12 14:17:20,156582","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=29201 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16406","2010-06-12 14:17:20,160329","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=30661 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16407","2010-06-12 14:17:20,161623","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=32121 Win=17520 Len=0"
"16408","2010-06-12 14:17:20,164326","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=164653 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16409","2010-06-12 14:17:20,168574","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=166113 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16410","2010-06-12 14:17:20,169792","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=167573 Win=64240 Len=0"
"16411","2010-06-12 14:17:20,172321","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=167573 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16412","2010-06-12 14:17:20,176321","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=169033 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16413","2010-06-12 14:17:20,177534","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=170493 Win=64240 Len=0"
"16414","2010-06-12 14:17:20,180066","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=170493 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16415","2010-06-12 14:17:20,184065","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=171953 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16416","2010-06-12 14:17:20,185280","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=173413 Win=64240 Len=0"
"16417","2010-06-12 14:17:20,188062","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=173413 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16418","2010-06-12 14:17:20,192059","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=174873 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16419","2010-06-12 14:17:20,193275","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=176333 Win=64240 Len=0"
"16420","2010-06-12 14:17:20,195557","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=176333 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16421","2010-06-12 14:17:20,199554","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=177793 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16422","2010-06-12 14:17:20,200770","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=179253 Win=64240 Len=0"
"16423","2010-06-12 14:17:20,204055","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=179253 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16424","2010-06-12 14:17:20,207800","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=180713 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16425","2010-06-12 14:17:20,209014","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=182173 Win=64240 Len=0"
"16426","2010-06-12 14:17:20,210961","174.120.43.124","192.168.1.101","HTTP","1418","HTTP/1.1 200 OK  (text/html)"
"16427","2010-06-12 14:17:20,212191","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=33485 Win=16156 Len=0"
"16428","2010-06-12 14:17:20,215545","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=182173 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16429","2010-06-12 14:17:20,219291","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=183633 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16430","2010-06-12 14:17:20,220507","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=185093 Win=64240 Len=0"
"16431","2010-06-12 14:17:20,223036","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=185093 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16432","2010-06-12 14:17:20,227038","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=186553 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16433","2010-06-12 14:17:20,228253","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=188013 Win=64240 Len=0"
"16434","2010-06-12 14:17:20,230783","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=188013 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16435","2010-06-12 14:17:20,235032","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=189473 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16436","2010-06-12 14:17:20,236249","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=190933 Win=64240 Len=0"
"16437","2010-06-12 14:17:20,238779","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=16128 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16438","2010-06-12 14:17:20,242778","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=190933 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16439","2010-06-12 14:17:20,246526","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=192393 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16440","2010-06-12 14:17:20,247504","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=17588 Win=17520 Len=0"
"16441","2010-06-12 14:17:20,247737","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=193853 Win=64240 Len=0"
"16442","2010-06-12 14:17:20,250522","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=17588 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16443","2010-06-12 14:17:20,254770","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=19048 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16444","2010-06-12 14:17:20,256021","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=20508 Win=17520 Len=0"
"16445","2010-06-12 14:17:20,258516","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=20508 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16446","2010-06-12 14:17:20,262265","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=21968 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16447","2010-06-12 14:17:20,263561","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=23428 Win=17520 Len=0"
"16448","2010-06-12 14:17:20,266011","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=23428 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16449","2010-06-12 14:17:20,270259","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=24888 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16450","2010-06-12 14:17:20,271583","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=26348 Win=17520 Len=0"
"16451","2010-06-12 14:17:20,274258","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=26348 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16452","2010-06-12 14:17:20,278006","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=27808 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16453","2010-06-12 14:17:20,279365","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=29268 Win=17520 Len=0"
"16454","2010-06-12 14:17:20,282000","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=29268 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16455","2010-06-12 14:17:20,286000","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=30728 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16456","2010-06-12 14:17:20,287392","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=32188 Win=17520 Len=0"
"16457","2010-06-12 14:17:20,289747","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=47096 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16458","2010-06-12 14:17:20,293745","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=48556 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16459","2010-06-12 14:17:20,294983","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=50016 Win=64240 Len=0"
"16460","2010-06-12 14:17:20,297742","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=50016 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16461","2010-06-12 14:17:20,301240","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=51476 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16462","2010-06-12 14:17:20,302454","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=52936 Win=64240 Len=0"
"16463","2010-06-12 14:17:20,305988","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=52936 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16464","2010-06-12 14:17:20,309486","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=54396 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16465","2010-06-12 14:17:20,310700","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=55856 Win=64240 Len=0"
"16466","2010-06-12 14:17:20,313483","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=55856 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16467","2010-06-12 14:17:20,317237","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=57316 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16468","2010-06-12 14:17:20,318453","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=58776 Win=64240 Len=0"
"16469","2010-06-12 14:17:20,321477","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=58776 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16470","2010-06-12 14:17:20,321974","219.94.203.161","192.168.2.111","HTTP","686","HTTP/1.1 200 OK  (JPEG JFIF image)"
"16471","2010-06-12 14:17:20,323267","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=60868 Win=64240 Len=0"
"16472","2010-06-12 14:17:20,326973","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=193853 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16473","2010-06-12 14:17:20,330076","121.190.174.236","192.168.2.111","TCP","1350","80  >  3523 [PSH, ACK] Seq=195313 Ack=76 Win=65460 Len=1296 [TCP segment of a reassembled PDU]"
"16474","2010-06-12 14:17:20,331205","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=196609 Win=64240 Len=0"
"16475","2010-06-12 14:17:20,359706","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=196609 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16476","2010-06-12 14:17:20,363452","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=198069 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
