"No.","Time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"11367","2010-06-12 19:35:15,130110","192.168.56.1","54828","74.55.1.4","TCP","80","463","[TCP Retransmission] 54828  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=397 TSval=454028196 TSecr=1192541"
"11368","2010-06-12 19:35:15,146220","192.168.56.1","54829","74.55.1.4","TCP","80","441","[TCP Retransmission] 54829  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=375 TSval=454028200 TSecr=1192545"
"11369","2010-06-12 19:35:15,233191","74.55.1.4","80","192.168.56.1","TCP","54777","74","[TCP Retransmission] 80  >  54777 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194235 TSecr=454026896 WS=128"
"11370","2010-06-12 19:35:15,233264","74.55.1.4","80","192.168.56.1","TCP","54852","74","[TCP Retransmission] 80  >  54852 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194235 TSecr=454028060 WS=128"
"11371","2010-06-12 19:35:15,233297","74.55.1.4","80","192.168.56.1","TCP","54782","74","[TCP Retransmission] 80  >  54782 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194235 TSecr=454027823 WS=128"
"11372","2010-06-12 19:35:15,233312","74.55.1.4","80","192.168.56.1","TCP","54822","74","[TCP Retransmission] 80  >  54822 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194235 TSecr=454027668 WS=128"
"11373","2010-06-12 19:35:15,233328","192.168.56.1","54777","74.55.1.4","TCP","80","66","[TCP Dup ACK 9645#5] 54777  >  80 [ACK] Seq=389 Ack=1 Win=29696 Len=0 TSval=454028221 TSecr=1186364"
"11374","2010-06-12 19:35:15,233332","192.168.56.1","54852","74.55.1.4","TCP","80","66","[TCP Dup ACK 11235#1] 54852  >  80 [ACK] Seq=431 Ack=1 Win=29696 Len=0 TSval=454028221 TSecr=1193866"
"11375","2010-06-12 19:35:15,233333","192.168.56.1","54782","74.55.1.4","TCP","80","66","[TCP Dup ACK 11095#2] 54782  >  80 [ACK] Seq=417 Ack=1 Win=29696 Len=0 TSval=454028221 TSecr=1193421"
"11376","2010-06-12 19:35:15,233334","192.168.56.1","54822","74.55.1.4","TCP","80","66","[TCP Dup ACK 10782#4] 54822  >  80 [ACK] Seq=417 Ack=1 Win=29696 Len=0 TSval=454028221 TSecr=1190345"
"11377","2010-06-12 19:35:15,262152","192.168.56.1","54844","74.55.1.4","TCP","80","435","[TCP Retransmission] 54844  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454028229 TSecr=1194191"
"11378","2010-06-12 19:35:15,306208","192.168.56.1","54782","74.55.1.4","TCP","80","482","[TCP Retransmission] 54782  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=416 TSval=454028240 TSecr=1193421"
"11379","2010-06-12 19:35:15,310136","192.168.56.1","54783","74.55.1.4","TCP","80","417","[TCP Retransmission] 54783  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=351 TSval=454028241 TSecr=1193421"
"11380","2010-06-12 19:35:15,418142","192.168.56.1","54852","74.55.1.4","TCP","80","496","[TCP Retransmission] 54852  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454028268 TSecr=1193866"
"11381","2010-06-12 19:35:15,426149","192.168.56.1","54853","74.55.1.4","TCP","80","451","[TCP Retransmission] 54853  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454028270 TSecr=1193866"
"11382","2010-06-12 19:35:15,433035","74.55.1.4","80","192.168.56.1","TCP","54783","74","[TCP Retransmission] 80  >  54783 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194285 TSecr=454028241 WS=128"
"11383","2010-06-12 19:35:15,433105","192.168.56.1","54783","74.55.1.4","TCP","80","66","[TCP Dup ACK 11094#2] 54783  >  80 [ACK] Seq=352 Ack=1 Win=29696 Len=0 TSval=454028271 TSecr=1193421"
"11384","2010-06-12 19:35:15,469439","192.168.4.120","138","192.168.4.255","BROWSER","138","243","Host Announcement TESTBED20, Workstation, Server, NT Workstation, Potential Browser"
"11385","2010-06-12 19:35:15,470203","192.168.56.1","54844","74.55.1.4","TCP","80","435","[TCP Retransmission] 54844  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454028281 TSecr=1194191"
"11386","2010-06-12 19:35:15,633194","74.55.1.4","80","192.168.56.1","TCP","54828","74","[TCP Retransmission] 80  >  54828 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194335 TSecr=454028196 WS=128"
"11387","2010-06-12 19:35:15,633294","192.168.56.1","54828","74.55.1.4","TCP","80","66","[TCP Dup ACK 11020#3] 54828  >  80 [ACK] Seq=398 Ack=1 Win=29696 Len=0 TSval=454028321 TSecr=1192541"
"11388","2010-06-12 19:35:15,695698","192.168.2.109","2472","65.54.81.230","TCP","80","60","[TCP Retransmission] 2472  >  80 [FIN, ACK] Seq=345 Ack=75629 Win=64213 Len=0"
"11389","2010-06-12 19:35:15,805063","192.168.2.109","2471","209.85.24.58","TCP","80","60","[TCP Retransmission] 2471  >  80 [FIN, ACK] Seq=216 Ack=236649 Win=64240 Len=0"
"11390","2010-06-12 19:35:15,886144","192.168.56.1","54844","74.55.1.4","TCP","80","435","[TCP Retransmission] 54844  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454028385 TSecr=1194191"
"11391","2010-06-12 19:35:15,902170","192.168.56.1","54847","74.55.1.4","TCP","80","74","[TCP Retransmission] 54847  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028389 TSecr=0 WS=1024"
"11392","2010-06-12 19:35:15,902182","74.55.1.4","80","192.168.56.1","TCP","54847","74","80  >  54847 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194402 TSecr=454028389 WS=128"
"11393","2010-06-12 19:35:15,902228","192.168.56.1","54846","74.55.1.4","TCP","80","74","[TCP Retransmission] 54846  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028389 TSecr=0 WS=1024"
"11394","2010-06-12 19:35:15,902232","192.168.56.1","54847","74.55.1.4","TCP","80","66","54847  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454028389 TSecr=1194402"
"11395","2010-06-12 19:35:15,902319","192.168.56.1","54847","74.55.1.4","HTTP","80","462","GET /drupal7/?q=node/1&BRZQFUQH=PKFKUBPKVY HTTP/1.1 "
"11396","2010-06-12 19:35:15,910128","192.168.56.1","54848","74.55.1.4","TCP","80","74","[TCP Retransmission] 54848  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028391 TSecr=0 WS=1024"
"11397","2010-06-12 19:35:15,914225","192.168.56.1","54849","74.55.1.4","TCP","80","74","[TCP Retransmission] 54849  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028392 TSecr=0 WS=1024"
"11398","2010-06-12 19:35:15,914231","192.168.56.1","54850","74.55.1.4","TCP","80","74","[TCP Retransmission] 54850  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028392 TSecr=0 WS=1024"
"11399","2010-06-12 19:35:15,930170","192.168.56.1","54851","74.55.1.4","TCP","80","74","[TCP Retransmission] 54851  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028396 TSecr=0 WS=1024"
"11400","2010-06-12 19:35:15,946124","192.168.56.1","54802","74.55.1.4","TCP","80","406","[TCP Retransmission] 54802  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=340 TSval=454028400 TSecr=1187867"
"11401","2010-06-12 19:35:16,033093","74.55.1.4","80","192.168.56.1","TCP","54829","74","[TCP Retransmission] 80  >  54829 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194435 TSecr=454028200 WS=128"
"11402","2010-06-12 19:35:16,033185","192.168.56.1","54829","74.55.1.4","TCP","80","66","[TCP Dup ACK 11024#3] 54829  >  80 [ACK] Seq=376 Ack=1 Win=29696 Len=0 TSval=454028421 TSecr=1192545"
"11403","2010-06-12 19:35:16,106198","192.168.56.1","54847","74.55.1.4","TCP","80","462","[TCP Retransmission] 54847  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=396 TSval=454028440 TSecr=1194402"
"11404","2010-06-12 19:35:16,233087","74.55.1.4","80","192.168.56.1","TCP","54844","74","[TCP Retransmission] 80  >  54844 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194485 TSecr=454028385 WS=128"
"11405","2010-06-12 19:35:16,233179","192.168.56.1","54844","74.55.1.4","TCP","80","66","[TCP Dup ACK 11363#1] 54844  >  80 [ACK] Seq=370 Ack=1 Win=29696 Len=0 TSval=454028471 TSecr=1194191"
"11406","2010-06-12 19:35:16,313967","192.168.56.1","54847","74.55.1.4","TCP","80","462","[TCP Retransmission] 54847  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=396 TSval=454028492 TSecr=1194402"
"11407","2010-06-12 19:35:16,313995","74.55.1.4","80","192.168.56.1","TCP","54847","66","80  >  54847 [ACK] Seq=1 Ack=397 Win=15616 Len=0 TSval=1194505 TSecr=454028492"
"11408","2010-06-12 19:35:16,671403","192.168.2.110","3297","12.129.19.135","TCP","80","60","3297  >  80 [FIN, ACK] Seq=1885 Ack=110407 Win=64860 Len=0"
"11409","2010-06-12 19:35:16,713681","192.168.56.1","54795","74.55.1.4","TCP","80","435","[TCP Retransmission] 54795  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454028592 TSecr=1191269"
"11410","2010-06-12 19:35:16,713713","74.55.1.4","80","192.168.56.1","TCP","54795","66","80  >  54795 [ACK] Seq=1 Ack=370 Win=15616 Len=0 TSval=1194605 TSecr=454028592"
"11411","2010-06-12 19:35:16,717708","192.168.56.1","54844","74.55.1.4","TCP","80","435","[TCP Retransmission] 54844  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=369 TSval=454028593 TSecr=1194191"
"11412","2010-06-12 19:35:16,717720","74.55.1.4","80","192.168.56.1","TCP","54844","66","80  >  54844 [ACK] Seq=1 Ack=370 Win=15616 Len=0 TSval=1194606 TSecr=454028593"
"11413","2010-06-12 19:35:16,776182","12.129.19.135","80","192.168.2.110","TCP","3297","60","80  >  3297 [ACK] Seq=110407 Ack=1886 Win=63789 Len=0"
"11414","2010-06-12 19:35:16,776671","12.129.19.135","80","192.168.2.110","TCP","3297","60","80  >  3297 [FIN, ACK] Seq=110407 Ack=1886 Win=63789 Len=0"
"11415","2010-06-12 19:35:16,776850","192.168.2.110","3297","12.129.19.135","TCP","80","60","3297  >  80 [ACK] Seq=1886 Ack=110408 Win=64860 Len=0"
"11416","2010-06-12 19:35:16,833101","74.55.1.4","80","192.168.56.1","TCP","54842","74","[TCP Retransmission] 80  >  54842 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194635 TSecr=454028080 WS=128"
"11417","2010-06-12 19:35:16,833173","74.55.1.4","80","192.168.56.1","TCP","54853","74","[TCP Retransmission] 80  >  54853 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194635 TSecr=454028270 WS=128"
"11418","2010-06-12 19:35:16,833207","192.168.56.1","54842","74.55.1.4","TCP","80","66","[TCP Dup ACK 10874#4] 54842  >  80 [ACK] Seq=431 Ack=1 Win=29696 Len=0 TSval=454028621 TSecr=1190755"
"11419","2010-06-12 19:35:16,833223","192.168.56.1","54853","74.55.1.4","TCP","80","66","[TCP Dup ACK 11239#2] 54853  >  80 [ACK] Seq=386 Ack=1 Win=29696 Len=0 TSval=454028621 TSecr=1193866"
"11420","2010-06-12 19:35:17,033188","74.55.1.4","80","192.168.56.1","TCP","54833","74","[TCP Retransmission] 80  >  54833 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194685 TSecr=454028192 WS=128"
"11421","2010-06-12 19:35:17,033264","192.168.56.1","54833","74.55.1.4","TCP","80","66","[TCP Dup ACK 10889#4] 54833  >  80 [ACK] Seq=2 Ack=1 Win=29696 Len=0 TSval=454028671 TSecr=1190873"
"11422","2010-06-12 19:35:17,085698","192.168.56.1","54852","74.55.1.4","TCP","80","496","[TCP Retransmission] 54852  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454028685 TSecr=1193866"
"11423","2010-06-12 19:35:17,085711","74.55.1.4","80","192.168.56.1","TCP","54852","66","80  >  54852 [ACK] Seq=1 Ack=431 Win=15616 Len=0 TSval=1194698 TSecr=454028685"
"11424","2010-06-12 19:35:17,093719","192.168.56.1","54853","74.55.1.4","TCP","80","451","[TCP Retransmission] 54853  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454028687 TSecr=1193866"
"11425","2010-06-12 19:35:17,093727","74.55.1.4","80","192.168.56.1","TCP","54853","66","80  >  54853 [ACK] Seq=1 Ack=386 Win=15616 Len=0 TSval=1194700 TSecr=454028687"
"11426","2010-06-12 19:35:17,236856","192.168.5.124","51669","192.168.5.122","DNS","53","87","Standard query 0x30af PTR 34.248.172.203.in-addr.arpa"
"11427","2010-06-12 19:35:17,237542","192.168.5.122","56421","198.164.30.2","DNS","53","98","Standard query 0x9e40 PTR 34.248.172.203.in-addr.arpa OPT"
"11428","2010-06-12 19:35:17,250494","198.164.30.2","53","192.168.5.122","DNS","56421","814","Standard query response 0x9e40 No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net RRSIG NSEC 25.172.203.in-addr.arpa RRSIG NSEC 0.172.203.in-addr.arpa RRSIG OPT"
"11429","2010-06-12 19:35:17,251492","192.168.5.122","53","192.168.5.124","DNS","51669","176","Standard query response 0x30af No such name PTR 34.248.172.203.in-addr.arpa SOA ns1.apnic.net"
"11430","2010-06-12 19:35:17,352387","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"11431","2010-06-12 19:35:17,823365","74.55.1.4","80","192.168.56.1","HTTP","54736","1280","HTTP/1.1 200 OK  (text/html)"
"11432","2010-06-12 19:35:17,823457","192.168.56.1","54736","74.55.1.4","TCP","80","60","54736  >  80 [RST] Seq=656 Win=0 Len=0"
"11433","2010-06-12 19:35:17,834196","192.168.56.1","54801","74.55.1.4","TCP","80","372","[TCP Retransmission] 54801  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=306 TSval=454028872 TSecr=1191549"
"11434","2010-06-12 19:35:17,834213","74.55.1.4","80","192.168.56.1","TCP","54801","66","80  >  54801 [ACK] Seq=1 Ack=307 Win=15616 Len=0 TSval=1194885 TSecr=454028872"
"11435","2010-06-12 19:35:18,186168","192.168.56.1","54804","74.55.1.4","TCP","80","382","[TCP Retransmission] 54804  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=316 TSval=454028960 TSecr=1191637"
"11436","2010-06-12 19:35:18,314136","192.168.56.1","54818","74.55.1.4","TCP","80","448","[TCP Retransmission] 54818  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=382 TSval=454028992 TSecr=1188461"
"11437","2010-06-12 19:35:18,353605","192.168.5.124","5353","224.0.0.251","MDNS","5353","87","Standard query 0x0000 PTR 34.248.172.203.in-addr.arpa, ""QM"" question"
"11438","2010-06-12 19:35:18,450020","192.168.56.1","54833","74.55.1.4","TCP","80","66","[TCP Retransmission] 54833  >  80 [FIN, ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454029026 TSecr=1190873"
"11439","2010-06-12 19:35:18,450196","74.55.1.4","80","192.168.56.1","TCP","54833","66","80  >  54833 [ACK] Seq=1 Ack=2 Win=14592 Len=0 TSval=1195039 TSecr=454029026"
"11440","2010-06-12 19:35:18,633020","74.55.1.4","80","192.168.56.1","TCP","54794","74","[TCP Retransmission] 80  >  54794 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195085 TSecr=454027712 WS=128"
"11441","2010-06-12 19:35:18,633127","192.168.56.1","54794","74.55.1.4","TCP","80","66","[TCP Dup ACK 9747#5] 54794  >  80 [ACK] Seq=394 Ack=1 Win=29696 Len=0 TSval=454029071 TSecr=1187186"
"11442","2010-06-12 19:35:18,641867","192.168.56.1","54782","74.55.1.4","TCP","80","482","[TCP Retransmission] 54782  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=416 TSval=454029074 TSecr=1193421"
"11443","2010-06-12 19:35:18,649903","192.168.56.1","54783","74.55.1.4","TCP","80","417","[TCP Retransmission] 54783  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=351 TSval=454029076 TSecr=1193421"
"11444","2010-06-12 19:35:18,649919","74.55.1.4","80","192.168.56.1","TCP","54783","66","80  >  54783 [ACK] Seq=1 Ack=352 Win=15616 Len=0 TSval=1195089 TSecr=454029076"
"11445","2010-06-12 19:35:18,758109","192.168.2.109","2473","65.54.81.200","TCP","80","60","[TCP Retransmission] 2473  >  80 [FIN, ACK] Seq=185 Ack=2595 Win=64240 Len=0"
"11446","2010-06-12 19:35:18,819079","192.168.5.122","80","192.168.4.119","TCP","2618","60","80  >  2618 [FIN, ACK] Seq=21455 Ack=785 Win=6432 Len=0"
"11447","2010-06-12 19:35:18,819237","192.168.5.122","80","192.168.4.119","TCP","2618","60","[TCP Out-Of-Order] 80  >  2618 [FIN, ACK] Seq=21455 Ack=785 Win=6432 Len=0"
"11448","2010-06-12 19:35:18,819484","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=785 Ack=21456 Win=16819 Len=0"
"11449","2010-06-12 19:35:19,065473","192.168.56.1","54845","74.55.1.4","TCP","80","74","[TCP Retransmission] 54845  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029180 TSecr=0 WS=1024"
"11450","2010-06-12 19:35:19,065491","74.55.1.4","80","192.168.56.1","TCP","54845","74","80  >  54845 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195193 TSecr=454029180 WS=128"
"11451","2010-06-12 19:35:19,065637","192.168.56.1","54845","74.55.1.4","TCP","80","66","54845  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454029180 TSecr=1195193"
"11452","2010-06-12 19:35:19,081512","192.168.56.1","54710","74.55.1.4","TCP","80","401","[TCP Retransmission] 54710  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=335 TSval=454029184 TSecr=1182103"
"11453","2010-06-12 19:35:19,081517","192.168.56.1","54705","74.55.1.4","TCP","80","432","[TCP Retransmission] 54705  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=366 TSval=454029184 TSecr=1182103"
"11454","2010-06-12 19:35:19,081519","192.168.56.1","54694","74.55.1.4","TCP","80","462","[TCP Retransmission] 54694  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=396 TSval=454029184 TSecr=1182102"
"11455","2010-06-12 19:35:19,081521","192.168.56.1","54702","74.55.1.4","TCP","80","445","[TCP Retransmission] 54702  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=379 TSval=454029184 TSecr=1182103"
"11456","2010-06-12 19:35:19,081522","192.168.56.1","54706","74.55.1.4","TCP","80","428","[TCP Retransmission] 54706  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=362 TSval=454029184 TSecr=1182103"
"11457","2010-06-12 19:35:19,093560","192.168.56.1","54845","74.55.1.4","HTTP","80","433","GET /drupal7/?q=node/1&WSNJKSJB=XPG HTTP/1.1 "
"11458","2010-06-12 19:35:19,233211","74.55.1.4","80","192.168.56.1","TCP","54782","74","[TCP Retransmission] 80  >  54782 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195235 TSecr=454029074 WS=128"
"11459","2010-06-12 19:35:19,233297","192.168.56.1","54782","74.55.1.4","TCP","80","66","[TCP Dup ACK 11095#3] 54782  >  80 [ACK] Seq=417 Ack=1 Win=29696 Len=0 TSval=454029221 TSecr=1193421"
"11460","2010-06-12 19:35:19,297609","192.168.56.1","54845","74.55.1.4","TCP","80","433","[TCP Retransmission] 54845  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=367 TSval=454029238 TSecr=1195193"
"11461","2010-06-12 19:35:19,505585","192.168.56.1","54845","74.55.1.4","TCP","80","433","[TCP Retransmission] 54845  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=367 TSval=454029290 TSecr=1195193"
"11462","2010-06-12 19:35:19,913651","192.168.56.1","54846","74.55.1.4","TCP","80","74","[TCP Retransmission] 54846  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029392 TSecr=0 WS=1024"
"11463","2010-06-12 19:35:19,913669","74.55.1.4","80","192.168.56.1","TCP","54846","74","80  >  54846 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195405 TSecr=454029392 WS=128"
"11464","2010-06-12 19:35:19,913726","192.168.56.1","54848","74.55.1.4","TCP","80","74","[TCP Retransmission] 54848  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029392 TSecr=0 WS=1024"
"11465","2010-06-12 19:35:19,913842","192.168.56.1","54846","74.55.1.4","TCP","80","66","54846  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454029392 TSecr=1195405"
"11466","2010-06-12 19:35:19,913845","192.168.56.1","54846","74.55.1.4","HTTP","80","440","GET /drupal7/?q=node/1&AXQJCQY=LWVWXPIAIA HTTP/1.1 "
"11467","2010-06-12 19:35:19,921658","192.168.56.1","54850","74.55.1.4","TCP","80","74","[TCP Retransmission] 54850  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029394 TSecr=0 WS=1024"
"11468","2010-06-12 19:35:19,921663","192.168.56.1","54845","74.55.1.4","TCP","80","433","[TCP Retransmission] 54845  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=367 TSval=454029394 TSecr=1195193"
"11469","2010-06-12 19:35:19,921665","192.168.56.1","54849","74.55.1.4","TCP","80","74","[TCP Retransmission] 54849  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029394 TSecr=0 WS=1024"
"11470","2010-06-12 19:35:19,937597","192.168.56.1","54851","74.55.1.4","TCP","80","74","[TCP Retransmission] 54851  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454029398 TSecr=0 WS=1024"
"11471","2010-06-12 19:35:19,945667","192.168.56.1","54817","74.55.1.4","TCP","80","436","[TCP Retransmission] 54817  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=370 TSval=454029400 TSecr=1192081"
"11472","2010-06-12 19:35:20,042091","192.168.56.1","54840","74.55.1.4","TCP","80","433","[TCP Retransmission] 54840  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=367 TSval=454029424 TSecr=1192101"
"11473","2010-06-12 19:35:20,118058","192.168.56.1","54846","74.55.1.4","TCP","80","440","[TCP Retransmission] 54846  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=374 TSval=454029443 TSecr=1195405"
"11474","2010-06-12 19:35:20,233036","74.55.1.4","80","192.168.56.1","TCP","54845","74","[TCP Retransmission] 80  >  54845 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195485 TSecr=454029394 WS=128"
"11475","2010-06-12 19:35:20,233105","74.55.1.4","80","192.168.56.1","TCP","54804","74","[TCP Retransmission] 80  >  54804 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1195485 TSecr=454028960 WS=128"
"11476","2010-06-12 19:35:20,233128","192.168.56.1","54845","74.55.1.4","TCP","80","66","[TCP Dup ACK 11451#1] 54845  >  80 [ACK] Seq=368 Ack=1 Win=29696 Len=0 TSval=454029471 TSecr=1195193"
"11477","2010-06-12 19:35:20,233136","192.168.56.1","54804","74.55.1.4","TCP","80","66","[TCP Dup ACK 10943#4] 54804  >  80 [ACK] Seq=317 Ack=1 Win=29696 Len=0 TSval=454029471 TSecr=1191637"
